bank,path,blob_sha1,headline_status,normalized,compile_gate,compile_codes,voice_leaf_gate,fx_leaves_gate,fx_rng_gate,wavetable_leaf_gate,routing_leaves_gate,fidelity_contract_gate,essentiality_listening,fx_required,b4_prediction,slates,reasons
contributor,resources/data/patches_3rdparty/John Valentine/FX/Fireworks - Bang And Fizzle.fxp,30bfb94b98358997aa25fead135d5968251e2d56,unresolved,PASS,NO_VERDICT,effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;polylimit_reduction_required,,,,,,,,Airwindows:Galactic(aw49);Delay;EQ;Reverb 2;Reverb 2;Reverb 2;Reverb 2,unresolved,,also_requires_edit:polylimit_reduction_required;scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:polylimit_reduction_required
contributor,resources/data/patches_3rdparty/John Valentine/FX/Fireworks - Launch.fxp,c226f1f1321f566c9ccfa11478e3d4c944ce97e1,unresolved,PASS,NO_VERDICT,effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;polylimit_reduction_required,,,,,,,,Airwindows:Galactic(aw49);Delay;EQ;Flanger;Reverb 2;Reverb 2;Reverb 2;Reverb 2,unresolved,,also_requires_edit:polylimit_reduction_required;scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:polylimit_reduction_required
contributor,resources/data/patches_3rdparty/John Valentine/FX/Fireworks - Screamers.fxp,aba8c3106784691a6775d0ca6c6c029501b7bd87,unresolved,PASS,NO_VERDICT,effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;polylimit_reduction_required,,,,,,,,Airwindows:Galactic(aw49);Delay;Reverb 2;Reverb 2;Rotary,unresolved,,also_requires_edit:polylimit_reduction_required;scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:polylimit_reduction_required
contributor,resources/data/patches_3rdparty/John Valentine/FX/Grandfather Clock Ticking.fxp,f7eaa4329d932fb035fa29d930c78e858f00d540,unsupported,PASS,FAIL,oscillator_family_not_in_bundle,,,,,,,,Delay,unsupported,,scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/FX/Low-Passing Jet Airplane Flyby.fxp,39abe0c1a15e78ec1b42ae42d1f45d1995600e7b,unresolved,PASS,NO_VERDICT,effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle;send_levels_not_exported,,,,,,,,EQ;Flanger;Reverb 2;Reverb 2,unresolved,,scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle;scan_code:send_levels_not_exported
contributor,resources/data/patches_3rdparty/John Valentine/FX/Mission Control Space Radio.fxp,0d96c3447e067d489f762fa2482134180313d84e,unresolved,PASS,NO_VERDICT,mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,,,,,,Conditioner;EQ,unresolved,,scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/FX/Pebble Beach Breaking Ocean Waves And Cave.fxp,bdad0029b62c3a076f2597816d2d0ca5f3fd089b,unresolved,PASS,NO_VERDICT,airwindows_algorithm_not_selected;effect_class_not_in_bundle;mseg_or_formula_contents_not_exported,,,,,,,,Airwindows:MatrixVerb(aw51);EQ;EQ;Ensemble;Nimbus;Reverb 1;Reverb 2,unresolved,,scan_code:airwindows_algorithm_not_selected;scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported
contributor,resources/data/patches_3rdparty/John Valentine/FX/Piezo Pips.fxp,235a5af12fedb641800b745da4b81a0c62a69586,unsupported,PASS,FAIL,oscillator_family_not_in_bundle,,,,,,,,,unsupported,,scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/FX/Windy Trees Environment.fxp,57c0806da62962578fda7b3bdb5d5bf3cedc77ca,unsupported,PASS,FAIL,effect_class_not_in_bundle,,,,,,,,Airwindows:Galactic(aw49);EQ;Mid-Side Tool,unsupported,,scan_code:effect_class_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Guitars/Distorted Electric Guitar.fxp,e2e1f6762132ab4bf6e90e13c23c76d335ffbb7c,unresolved,PASS,NO_VERDICT,effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,,,,,,Chorus;Conditioner;Distortion;Flanger;Reverb 2,unresolved,,scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Guitars/Distorted Power Bass Guitar.fxp,5be799c752f2dd01232f6b7743113da1ba6580cd,unresolved,PASS,NO_VERDICT,effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,,,,,,Airwindows:Galactic(aw49);Chorus;Delay;Delay;EQ;Waveshaper,unresolved,,scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Guitars/Muted Electric Guitar Licks.fxp,4cd66696fb6b0f02399bdf9b2cb7a91d7254be66,unresolved,PASS,NO_VERDICT,audio_input_dependency;effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,,,,,,Airwindows:Galactic(aw49);Delay;Distortion;EQ;EQ;Reverb 2,unresolved,,scan_code:audio_input_dependency;scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Guitars/Nylon Acoustic Guitar.fxp,9220249d87eb24130da1eb93b120ac9132b7645c,unresolved,PASS,NO_VERDICT,audio_input_dependency;effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,,,,,,Airwindows:Galactic(aw49);EQ;EQ;Reverb 2,unresolved,,scan_code:audio_input_dependency;scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Guitars/Nylon Acoustic Rhythm Guitar.fxp,6495b9cf7c13ced2507d3d3d32d773be2b2b878b,unresolved,PASS,NO_VERDICT,audio_input_dependency;mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,,,,,,Chorus;EQ;EQ,unresolved,,scan_code:audio_input_dependency;scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Guitars/Steel Acoustic Guitar.fxp,12b9f53d4d0a94abad2c23cd35c197e825ce58b2,unresolved,PASS,NO_VERDICT,audio_input_dependency;mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,,,,,,Chorus;EQ;EQ;EQ,unresolved,,scan_code:audio_input_dependency;scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Keys/Amethyst Empathy.fxp,4fcb2d4f70b9ec1b43977c55d246ff7bcb05eeef,unresolved,PASS,NO_VERDICT,effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,BLOCKED,,,,BLOCKED,Airwindows:Galactic(aw49);Chorus;Delay;Delay;EQ;Exciter;Tape;Waveshaper,unresolved,slate-256-balanced;slate-256-contributor-lean,rng_stream_unpinnable:Tape(DR-0013;#122->#12;coverage-reduction-published);scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Keys/Axel's Sharp Atmosphere.fxp,ef0316b878b98f4f729a3360b6985864df73547d,unresolved,PASS,NO_VERDICT,mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,,,,,BLOCKED,Chorus;EQ;Reverb 1;Reverb 2,unresolved,slate-256-contributor-lean,scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Keys/Dexie Swirly E-Piano.fxp,1dafae1015ad5f455702eef36f44049670195125,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Delay,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
contributor,resources/data/patches_3rdparty/John Valentine/Keys/Dreams Are Made Of.fxp,2bfc3631ca1513ba0a5ec655fb730e0a47029018,unsupported,PASS,FAIL,effect_class_not_in_bundle,,,,,,,,Resonator,unsupported,,scan_code:effect_class_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Keys/FM E-Piano Four High.fxp,1801a36faf1e7c67f65f2d355e85a3386220ea4a,unresolved,PASS,NO_VERDICT,effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;polylimit_reduction_required,,,,,,,,EQ;Flanger;Reverb 2,unresolved,,also_requires_edit:polylimit_reduction_required;scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:polylimit_reduction_required
contributor,resources/data/patches_3rdparty/John Valentine/Keys/FM Square Glassy Boops.fxp,6c445ac0cb53e22fce928c020b805bdb8acb5ce7,unresolved,PASS,NO_VERDICT,effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;polylimit_reduction_required,,,,,,,,Distortion;EQ;Exciter;Flanger;Reverb 2,unresolved,,also_requires_edit:polylimit_reduction_required;scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:polylimit_reduction_required
contributor,resources/data/patches_3rdparty/John Valentine/Keys/Grand Piano.fxp,8515f4c7f8a9b0cd161b86a47a324090434fe0f1,unresolved,PASS,NO_VERDICT,audio_input_dependency;effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle;polylimit_reduction_required;send_levels_not_exported,,,,,,,,Airwindows:Galactic(aw49);Airwindows:Galactic(aw49);EQ;Exciter;Mid-Side Tool;Resonator;Reverb 2,unresolved,,also_requires_edit:polylimit_reduction_required;scan_code:audio_input_dependency;scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle;scan_code:polylimit_reduction_required;scan_code:send_levels_not_exported
contributor,resources/data/patches_3rdparty/John Valentine/Keys/Harpsichord.fxp,a5c7db5684b138612b48ddfce573e1bf1032c440,unresolved,PASS,NO_VERDICT,audio_input_dependency;effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle;polylimit_reduction_required,,,,,,,,Airwindows:Galactic(aw49);EQ;EQ,unresolved,,also_requires_edit:polylimit_reduction_required;scan_code:audio_input_dependency;scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle;scan_code:polylimit_reduction_required
contributor,resources/data/patches_3rdparty/John Valentine/Keys/Pipe Organ Flutes & Reeds.fxp,aa3131a865add5b1407373707f0ec9c411554d15,unresolved,PASS,NO_VERDICT,mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle;polylimit_reduction_required,,,,,,,,EQ;Reverb 2,unresolved,,also_requires_edit:polylimit_reduction_required;scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle;scan_code:polylimit_reduction_required
contributor,resources/data/patches_3rdparty/John Valentine/Keys/Pipe Organ Trumpet Pedal.fxp,85f4f4e330d865e9410b8d16a64db3f65cf812ba,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,EQ,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:EQ(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
contributor,resources/data/patches_3rdparty/John Valentine/Keys/Rhythm Synth.fxp,2614b6d3ddea0e071e1e9665d02ee4e60b884ee6,unresolved,PASS,NO_VERDICT,mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,,,,,,Delay;Reverb 2,unresolved,,scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Keys/Valen Tines E-Piano.fxp,a7d215e3f151465ccb299ce1724d34e521dbe315,unresolved,PASS,NO_VERDICT,mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,,,,,BLOCKED,Chorus;Distortion;EQ;EQ;Phaser,unresolved,slate-256-balanced;slate-256-contributor-lean,scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Leads/Axel's Brassy Lead.fxp,709ca0aa46355c8858e8a993e9bfc2ec5f8a5474,unresolved,PASS,NO_VERDICT,effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,,,,,BLOCKED,Airwindows:Galactic(aw49);Delay;EQ;EQ;Flanger;Reverb 1;Reverb 2,unresolved,slate-256-contributor-lean,scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Leads/Crockett's Plucked Lead.fxp,7030157ae5b7e62772c999e965306d8d2a5ccf91,unresolved,PASS,NO_VERDICT,mseg_or_formula_contents_not_exported,,,,,,,,Chorus;Delay;Reverb 2,unresolved,,scan_code:mseg_or_formula_contents_not_exported
contributor,resources/data/patches_3rdparty/John Valentine/Leads/Laser Harp.fxp,ae8a638b549e8ec80567a9005e3d7e5c17897b22,unresolved,PASS,NO_VERDICT,effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,,,,,BLOCKED,Airwindows:Drive(aw30);Conditioner;EQ;Reverb 2;Reverb 2,unresolved,slate-256-balanced;slate-256-contributor-lean,scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Leads/Synced Synth Solo Lead.fxp,5cd4920167bd79ff12baa6b102df4b95067d966f,unsupported,PASS,FAIL,oscillator_family_not_in_bundle,,,,,,,BLOCKED,Delay;EQ;Reverb 2,unsupported,slate-256-balanced;slate-256-factory-lean,scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Pads/70s Fizzy String.fxp,70bf3f58abc1aa4ed6c216358cf77362b0b6cd5e,unsupported,PASS,FAIL,effect_class_not_in_bundle;oscillator_family_not_in_bundle,,,,,,,,EQ;Ensemble;Reverb 2,unsupported,,scan_code:effect_class_not_in_bundle;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Pads/Axel's Brassy Pad.fxp,3a0f214905b2b3b707d4c106a66b16b850fd40ea,unresolved,PASS,NO_VERDICT,effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,,,,,,Delay;EQ;EQ;Flanger;Reverb 1;Reverb 2,unresolved,,scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Pads/Resonant String Ensemble.fxp,d3695a75e45d797cd4ca4d4250b335c69e2a640a,unsupported,PASS,FAIL,oscillator_family_not_in_bundle,,,,,,,,Chorus;EQ;Reverb 2,unsupported,,scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Pads/Sweeping Distorted Pad.fxp,cdf643bb21168b3e09039dfea29b9a1337279bc7,unsupported,PASS,FAIL,effect_class_not_in_bundle;oscillator_family_not_in_bundle,,,,,,,BLOCKED,Airwindows:Galactic(aw49);Conditioner;EQ;EQ;EQ;Reverb 2,unsupported,slate-256-balanced,scan_code:effect_class_not_in_bundle;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Percussion/Axel's Synth Claps.fxp,4a7554f9f4bf8281a154b4f2456ecd1025a4494d,unresolved,PASS,NO_VERDICT,mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,,,,,,Delay;EQ;Phaser,unresolved,,scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Percussion/Bongo.fxp,c5758079f1acd88be97f01754fd27fe74625bf00,unsupported,PASS,FAIL,effect_class_not_in_bundle;oscillator_family_not_in_bundle,,,,,,,,Airwindows:Galactic(aw49);EQ;Resonator,unsupported,,scan_code:effect_class_not_in_bundle;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Percussion/Claves (Sticks).fxp,4df8c3941fd4fbb929eddfed1eb0b54a7de955c4,unsupported,PASS,FAIL,effect_class_not_in_bundle;oscillator_family_not_in_bundle,,,,,,,,Airwindows:Galactic(aw49);Conditioner;EQ;Reverb 2,unsupported,,scan_code:effect_class_not_in_bundle;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Percussion/Cowbell.fxp,2492d55bec4a8aa012926f4cc8695b88e610f68c,unsupported,PASS,FAIL,effect_class_not_in_bundle;oscillator_family_not_in_bundle,,,,,,,,Airwindows:Galactic(aw49),unsupported,,scan_code:effect_class_not_in_bundle;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Percussion/Cymbal Tap.fxp,58f15b2f6e88c034feaef39c3aad43e6f03389e8,unresolved,PASS,NO_VERDICT,airwindows_algorithm_not_selected;effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,,,,,,Airwindows:MatrixVerb(aw51);Airwindows:MatrixVerb(aw51);Combulator;EQ;Flanger,unresolved,,scan_code:airwindows_algorithm_not_selected;scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Percussion/Handbells.fxp,1c1d5b3350eb75f04986d67d98d923c5f00c7620,unresolved,PASS,NO_VERDICT,airwindows_algorithm_not_selected;effect_class_not_in_bundle;mseg_or_formula_contents_not_exported,,,,,,,BLOCKED,Airwindows:Galactic(aw49);Airwindows:Nonlinear Space(aw64);Chorus;Delay,unresolved,slate-256-factory-lean,scan_code:airwindows_algorithm_not_selected;scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported
contributor,resources/data/patches_3rdparty/John Valentine/Percussion/Hi Hats Brushed.fxp,e87c07b700ee53d6d4217ec84321bda31f279b50,unresolved,PASS,NO_VERDICT,airwindows_algorithm_not_selected;effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,,,,,,Airwindows:MatrixVerb(aw51);Airwindows:MatrixVerb(aw51);EQ,unresolved,,scan_code:airwindows_algorithm_not_selected;scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Percussion/Hi Hats Hard.fxp,a56ad97169c9afdbcd9e870bf3eecd5ae7509e3f,unresolved,PASS,NO_VERDICT,airwindows_algorithm_not_selected;effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,,,,,,Airwindows:MatrixVerb(aw51);EQ,unresolved,,scan_code:airwindows_algorithm_not_selected;scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Percussion/Noisy Synth Kick.fxp,f31a8753059388b40c4c9abc0ea67ace441a7fc9,unresolved,PASS,NO_VERDICT,airwindows_algorithm_not_selected;effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,,,,,BLOCKED,Airwindows:MatrixVerb(aw51);Phaser;Reverb 2,unresolved,slate-256-factory-lean,scan_code:airwindows_algorithm_not_selected;scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Percussion/Orchestral Bass Drum.fxp,e5563be050effb5c061c10ee81c5281f9779b50a,unresolved,PASS,NO_VERDICT,effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,,,,,,Airwindows:Galactic(aw49);EQ;Reverb 1,unresolved,,scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
contributor,resources/data/patches_3rdparty/John Valentine/Percussion/Pop Clap.fxp,4543d4139b1945523a8d254c302079954b33a2fe,unresolved,PASS,NO_VERDICT,effect_class_not_in_bundle;mseg_or_formula_contents_not_exported;oscillator_family_not_in_bundle,,,,,,,,Airwindows:Galactic(aw49);Delay;Delay,unresolved,,scan_code:effect_class_not_in_bundle;scan_code:mseg_or_formula_contents_not_exported;scan_code:oscillator_family_not_in_bundle
